# Frame_ID, Timestamp(ns), X(m), Y(m), Z(m), Qw, Qx, Qy, Qz
863, 28460793972, 0.005098, 0.064881, -0.008456, 0.971606, -0.202837, 0.107154, -0.057939
864, 28494201183, 0.007651, 0.062255, -0.007600, 0.971822, -0.196746, 0.122721, -0.042335
865, 28527713775, 0.010064, 0.059600, -0.007328, 0.972212, -0.187109, 0.137675, -0.028963
866, 28561030626, 0.012103, 0.057868, -0.006715, 0.972186, -0.174625, 0.155110, -0.017358
867, 28594391822, 0.014756, 0.055399, -0.007266, 0.971694, -0.162654, 0.171145, -0.007960
868, 28628019809, 0.016446, 0.053729, -0.007554, 0.971640, -0.151156, 0.181842, -0.000632
869, 28661339044, 0.017748, 0.053144, -0.006836, 0.970972, -0.141560, 0.192762, 0.004012
870, 28694585323, 0.018451, 0.052914, -0.006767, 0.970654, -0.135895, 0.198329, 0.005323
871, 28728263139, 0.018033, 0.053530, -0.006305, 0.970857, -0.133263, 0.199169, 0.003124
872, 28761526584, 0.017337, 0.054830, -0.005086, 0.970398, -0.134496, 0.200598, 0.000251
873, 28794941902, 0.016584, 0.056191, -0.003904, 0.970108, -0.138311, 0.199378, -0.003095
874, 28828297853, 0.015635, 0.057462, -0.002512, 0.969929, -0.142861, 0.196927, -0.006918
875, 28861724615, 0.014813, 0.058615, -0.000997, 0.969409, -0.146238, 0.196868, -0.010167
876, 28895104408, 0.014612, 0.059271, -0.000090, 0.968880, -0.148407, 0.197784, -0.011337
877, 28928390502, 0.014560, 0.059426, 0.000560, 0.968638, -0.149475, 0.198179, -0.011049
878, 28962000846, 0.014454, 0.059608, 0.000942, 0.968353, -0.150296, 0.198968, -0.010741
879, 28995275497, 0.014104, 0.060238, 0.001676, 0.968188, -0.152418, 0.198039, -0.012704
880, 29029081344, 0.013432, 0.061128, 0.002116, 0.968145, -0.156276, 0.195020, -0.015478
881, 29062166690, 0.012219, 0.062275, 0.002754, 0.967743, -0.161298, 0.192594, -0.019097
882, 29095406055, 0.011004, 0.063658, 0.003724, 0.967074, -0.166790, 0.190630, -0.024675
883, 29128719329, 0.010159, 0.065367, 0.004911, 0.966305, -0.173332, 0.187941, -0.029832
884, 29162054061, 0.009911, 0.066620, 0.006268, 0.965282, -0.180476, 0.186053, -0.032304
885, 29195835590, 0.010189, 0.067255, 0.007483, 0.964047, -0.185495, 0.187562, -0.032028
886, 29229190349, 0.011030, 0.067646, 0.009126, 0.962549, -0.188584, 0.192303, -0.030898
887, 29262492179, 0.012426, 0.067350, 0.010832, 0.960777, -0.193218, 0.196985, -0.027783
888, 29296081066, 0.014330, 0.067302, 0.012941, 0.958687, -0.199393, 0.201492, -0.023694
889, 29329208850, 0.016309, 0.067677, 0.015295, 0.956425, -0.204268, 0.207676, -0.019896
890, 29362491130, 0.018092, 0.067326, 0.016751, 0.953953, -0.205839, 0.217576, -0.016281
891, 29395915508, 0.019472, 0.066513, 0.017241, 0.952331, -0.207603, 0.223260, -0.010996
892, 29429704427, 0.020575, 0.066072, 0.017777, 0.951428, -0.208346, 0.226553, -0.007166
893, 29463081359, 0.021207, 0.065569, 0.017857, 0.951156, -0.206493, 0.229411, -0.005788
894, 29496947765, 0.021268, 0.065293, 0.017745, 0.951242, -0.204761, 0.230615, -0.005283
895, 29529758691, 0.021053, 0.065305, 0.017950, 0.951395, -0.203492, 0.231087, -0.006110
896, 29563349008, 0.021072, 0.065336, 0.018318, 0.951300, -0.203133, 0.231784, -0.006389
897, 29596759319, 0.021431, 0.065358, 0.019292, 0.950759, -0.204156, 0.233134, -0.005155
898, 29630219459, 0.022168, 0.065242, 0.020190, 0.949911, -0.205553, 0.235394, -0.002773
899, 29663531780, 0.022876, 0.065061, 0.021141, 0.949173, -0.205895, 0.238072, -0.000680
900, 29696831941, 0.023760, 0.064882, 0.021616, 0.948661, -0.205308, 0.240604, 0.000876
901, 29730958461, 0.024285, 0.064553, 0.021761, 0.948871, -0.203700, 0.241136, 0.001844
902, 29763802289, 0.024203, 0.064497, 0.021853, 0.949224, -0.199683, 0.243093, 0.002427
903, 29797122478, 0.023862, 0.064176, 0.021362, 0.949789, -0.193410, 0.245948, 0.001944
904, 29830599546, 0.023724, 0.064396, 0.021202, 0.950586, -0.188287, 0.246847, 0.000365
905, 29863935470, 0.023318, 0.064844, 0.020851, 0.951477, -0.185351, 0.245625, -0.002176
906, 29897259235, 0.022682, 0.065007, 0.020260, 0.952440, -0.182838, 0.243740, -0.004395
907, 29930715322, 0.022222, 0.065160, 0.019816, 0.953033, -0.180190, 0.243378, -0.005238
908, 29964802026, 0.022219, 0.065177, 0.019777, 0.953082, -0.179203, 0.243923, -0.004745
909, 29997470617, 0.022144, 0.065240, 0.019635, 0.953229, -0.178617, 0.243776, -0.004823
910, 30030881643, 0.021812, 0.065226, 0.019211, 0.953971, -0.177327, 0.241793, -0.005615
911, 30064305543, 0.016875, 0.061936, 0.017791, 0.955140, -0.176408, 0.237799, -0.006219
912, 30097663879, 0.012558, 0.058667, 0.014171, 0.958042, -0.172968, 0.228473, -0.006176
913, 30130646705, 0.010659, 0.057477, 0.011125, 0.960102, -0.165132, 0.225596, -0.006463
914, 30164710283, 0.003336, 0.052339, 0.007535, 0.962867, -0.156721, 0.219730, -0.006636
915, 30197563171, 0.001229, 0.051145, 0.001887, 0.966763, -0.146453, 0.209397, -0.008606
916, 30230961561, 0.000227, 0.051120, -0.000767, 0.968114, -0.136668, 0.209775, -0.008467
917, 30264467239, 0.000059, 0.050800, -0.002229, 0.967735, -0.128644, 0.216570, -0.006115
918, 30297820568, 0.000156, 0.050397, -0.002025, 0.966516, -0.126063, 0.223492, -0.002613
919, 30331206321, 0.000550, 0.050757, 0.000585, 0.964227, -0.127871, 0.232197, 0.000080
920, 30364767789, 0.003035, 0.052828, 0.003898, 0.961043, -0.133222, 0.242175, -0.000286
921, 30398769140, 0.005455, 0.054598, 0.005605, 0.958901, -0.140635, 0.246422, -0.002524
922, 30431378602, 0.007116, 0.055649, 0.009374, 0.957232, -0.145609, 0.249972, -0.004267
923, 30464808702, 0.010317, 0.057101, 0.013029, 0.955110, -0.146817, 0.257298, -0.002830
924, 30498150825, 0.011484, 0.056355, 0.014086, 0.953404, -0.145860, 0.264092, 0.000554
925, 30531585454, 0.012199, 0.055125, 0.014815, 0.952734, -0.142533, 0.268278, 0.003107
926, 30565042018, 0.014360, 0.055340, 0.016286, 0.952013, -0.138246, 0.273002, 0.005416
927, 30598509073, 0.015288, 0.055029, 0.016589, 0.950991, -0.135554, 0.277825, 0.007361
928, 30631936788, 0.015553, 0.055087, 0.016421, 0.950889, -0.134854, 0.278504, 0.007791
929, 30665498018, 0.013983, 0.054539, 0.015554, 0.952003, -0.135577, 0.274320, 0.007620
930, 30698717832, 0.009139, 0.051738, 0.013527, 0.954401, -0.135240, 0.266046, 0.006956
931, 30732063293, 0.000241, 0.046709, 0.010551, 0.958480, -0.131246, 0.253135, 0.003630
932, 30765437602, -0.008777, 0.041729, 0.004941, 0.963634, -0.125745, 0.235791, -0.000807
933, 30798840761, -0.014723, 0.038380, -0.000832, 0.969090, -0.117859, 0.216676, -0.005122
934, 30832289934, -0.020808, 0.034943, -0.009129, 0.974055, -0.106983, 0.199265, -0.008113
935, 30866038322, -0.034057, 0.028380, -0.017542, 0.978405, -0.096249, 0.182669, -0.009619
936, 30899887561, -0.050503, 0.023331, -0.021390, 0.982008, -0.086274, 0.167649, -0.010552
937, 30932868957, -0.052422, 0.024325, -0.025104, 0.984760, -0.077451, 0.155286, -0.011629
938, 30966601610, -0.052968, 0.023767, -0.030678, 0.987212, -0.071716, 0.141786, -0.012903
939, 30999467134, -0.053638, 0.025001, -0.032351, 0.989132, -0.070588, 0.128255, -0.013623
940, 31033065795, -0.053691, 0.025891, -0.033985, 0.990561, -0.071598, 0.116059, -0.013871
941, 31066334486, -0.053293, 0.025788, -0.035317, 0.991488, -0.072109, 0.107609, -0.013128
942, 31099838733, -0.052521, 0.025222, -0.037645, 0.992316, -0.071677, 0.100290, -0.010675
943, 31133229732, -0.052168, 0.024944, -0.039929, 0.993255, -0.069042, 0.092768, -0.008518
944, 31166364431, -0.051297, 0.024267, -0.043099, 0.994059, -0.065660, 0.086480, -0.007536
945, 31199611186, -0.050585, 0.023718, -0.046675, 0.994977, -0.061925, 0.078376, -0.006518
946, 31233214378, -0.049455, 0.022859, -0.050857, 0.995978, -0.056626, 0.069249, -0.005033
947, 31266558885, -0.047915, 0.021839, -0.055669, 0.996874, -0.050097, 0.061048, -0.002225
948, 31299798011, -0.046211, 0.020614, -0.060870, 0.997625, -0.043634, 0.053258, 0.002189
949, 31333371639, -0.043894, 0.019210, -0.066466, 0.998238, -0.037383, 0.045523, 0.007116
950, 31366670846, -0.041583, 0.017811, -0.071862, 0.998724, -0.031341, 0.037876, 0.011559
951, 31399951934, -0.038759, 0.016402, -0.077539, 0.999028, -0.027140, 0.030118, 0.017314
952, 31433472156, -0.035571, 0.014909, -0.083168, 0.999188, -0.022115, 0.023598, 0.024016
953, 31466876506, -0.033709, 0.014192, -0.088125, 0.999325, -0.012317, 0.018541, 0.029235
954, 31500103950, -0.030649, 0.012875, -0.095229, 0.999383, -0.000896, 0.011917, 0.033042
955, 31533434391, -0.027837, 0.011923, -0.102382, 0.999290, 0.009957, 0.001091, 0.036326
956, 31567281007, -0.024219, 0.010533, -0.110282, 0.998931, 0.020505, -0.010524, 0.040069
957, 31600301027, -0.021672, 0.009803, -0.117465, 0.998273, 0.031836, -0.021342, 0.044516
958, 31633756875, -0.018100, 0.008643, -0.125487, 0.997398, 0.043085, -0.030773, 0.048926
959, 31667105197, -0.015109, 0.008659, -0.132367, 0.996296, 0.053586, -0.040719, 0.053532
960, 31700542449, -0.013040, 0.008316, -0.138264, 0.994943, 0.065417, -0.048935, 0.058431
961, 31734341382, -0.010587, 0.008543, -0.144288, 0.993241, 0.078087, -0.056467, 0.064707
962, 31767658710, -0.006875, 0.008633, -0.150404, 0.991189, 0.091969, -0.063106, 0.071447
963, 31800871133, -0.003692, 0.008712, -0.156112, 0.988780, 0.109212, -0.066679, 0.077076
964, 31834235906, 0.001357, 0.008074, -0.163060, 0.986324, 0.123823, -0.072053, 0.081497
965, 31867596864, 0.006323, 0.007904, -0.168487, 0.983999, 0.134631, -0.077419, 0.087326
966, 31900986433, 0.012127, 0.007626, -0.173927, 0.981363, 0.146732, -0.081133, 0.093877
967, 31934465885, 0.017441, 0.006552, -0.177804, 0.979074, 0.154618, -0.084193, 0.102073
968, 31967900514, 0.022296, 0.005872, -0.181115, 0.977015, 0.160351, -0.087136, 0.110170
969, 32001309871, 0.025950, 0.005696, -0.183758, 0.975212, 0.165062, -0.090638, 0.116197
970, 32034619331, 0.030278, 0.005653, -0.187164, 0.973674, 0.167324, -0.097045, 0.120602
971, 32067996740, 0.033523, 0.005805, -0.190100, 0.972120, 0.169287, -0.105028, 0.123668
972, 32101406574, 0.036011, 0.005877, -0.192551, 0.970754, 0.170065, -0.113047, 0.126234
973, 32134904623, 0.038098, 0.006268, -0.194525, 0.969410, 0.171392, -0.119973, 0.128356
974, 32168149232, 0.040316, 0.006978, -0.196895, 0.967850, 0.173561, -0.126741, 0.130687
975, 32201596260, 0.041868, 0.007366, -0.198052, 0.966627, 0.174594, -0.130892, 0.134223
976, 32234984159, 0.043473, 0.007572, -0.199365, 0.965312, 0.175889, -0.134047, 0.138805
977, 32268364429, 0.046067, 0.007523, -0.200832, 0.963651, 0.177481, -0.136950, 0.145334
978, 32301808834, 0.048718, 0.007358, -0.202154, 0.961807, 0.179285, -0.138409, 0.153708
979, 32335118293, 0.052391, 0.007252, -0.204452, 0.959700, 0.183490, -0.138034, 0.162032
980, 32368508100, 0.054819, 0.006940, -0.204605, 0.957942, 0.186801, -0.135787, 0.170336
981, 32401890516, 0.057517, 0.006557, -0.205040, 0.956093, 0.189730, -0.134242, 0.178516
982, 32435309410, 0.061134, 0.006388, -0.206447, 0.954272, 0.192386, -0.132224, 0.186734
983, 32468887567, 0.062933, 0.005990, -0.206358, 0.952776, 0.194341, -0.128720, 0.194631
984, 32502137899, 0.065555, 0.006113, -0.207877, 0.951105, 0.198538, -0.125308, 0.200697
985, 32535519123, 0.066462, 0.006000, -0.208918, 0.949787, 0.203480, -0.121163, 0.204498
986, 32568985462, 0.066607, 0.006287, -0.210026, 0.949054, 0.206622, -0.118765, 0.206152
987, 32602367639, 0.066821, 0.005959, -0.209711, 0.948681, 0.208318, -0.115795, 0.207846
988, 32635722875, 0.066688, 0.005555, -0.208634, 0.948565, 0.208164, -0.111596, 0.210805
989, 32669111013, 0.066102, 0.005306, -0.206782, 0.948699, 0.206112, -0.106732, 0.214700
990, 32702648639, 0.065464, 0.004581, -0.204608, 0.948780, 0.203688, -0.101355, 0.219213
991, 32735902070, 0.065635, 0.004068, -0.202919, 0.948432, 0.201867, -0.094720, 0.225287
992, 32770042419, 0.066039, 0.003664, -0.201754, 0.947612, 0.200955, -0.089353, 0.231655
993, 32802659273, 0.066356, 0.003180, -0.200642, 0.946725, 0.200327, -0.085810, 0.237101
994, 32836803197, 0.067103, 0.002342, -0.199704, 0.945912, 0.199787, -0.082903, 0.241791
995, 32869606971, 0.066725, 0.001876, -0.198855, 0.945016, 0.199629, -0.079098, 0.246651
996, 32902991771, 0.067146, 0.001771, -0.197083, 0.944635, 0.198660, -0.073506, 0.250592
997, 32936208009, 0.067061, 0.001640, -0.196020, 0.944504, 0.197353, -0.066394, 0.254077
998, 32970005035, 0.068177, 0.001402, -0.194286, 0.944176, 0.196631, -0.060599, 0.257286
999, 33003382444, 0.068456, 0.000344, -0.192105, 0.944247, 0.195017, -0.056566, 0.259166
1000, 33036814451, 0.068862, -0.001552, -0.189577, 0.945104, 0.192845, -0.054072, 0.258198
1001, 33070260524, 0.068003, -0.001503, -0.187507, 0.946556, 0.190167, -0.053767, 0.254907
1002, 33103667736, 0.067018, -0.002656, -0.183738, 0.948690, 0.185846, -0.054364, 0.249988
1003, 33137352943, 0.065481, -0.003423, -0.181476, 0.950790, 0.182260, -0.053705, 0.244737
1004, 33170133113, 0.063438, -0.003861, -0.178807, 0.952749, 0.179149, -0.052730, 0.239573
1005, 33203542947, 0.061144, -0.004652, -0.176327, 0.954701, 0.175553, -0.051040, 0.234781
1006, 33236958980, 0.058110, -0.005232, -0.172643, 0.956597, 0.171652, -0.049587, 0.230216
1007, 33271070241, 0.056427, -0.006395, -0.168915, 0.958568, 0.166221, -0.049342, 0.226017
1008, 33303739070, 0.054017, -0.006361, -0.166156, 0.960098, 0.162471, -0.049317, 0.222221
1009, 33337146759, 0.051260, -0.006991, -0.163526, 0.961250, 0.159589, -0.047569, 0.219698
1010, 33370565414, 0.048194, -0.007228, -0.160056, 0.962641, 0.155891, -0.043931, 0.217005
1011, 33404005289, 0.045975, -0.007532, -0.157160, 0.964371, 0.152323, -0.041722, 0.212237
1012, 33437759160, 0.042179, -0.008553, -0.152109, 0.966445, 0.147440, -0.038666, 0.206763
1013, 33471121549, 0.039296, -0.008726, -0.147959, 0.968195, 0.142936, -0.037026, 0.201980
1014, 33504483222, 0.035508, -0.009549, -0.142289, 0.969357, 0.138930, -0.033944, 0.199731
1015, 33537910223, 0.032385, -0.010115, -0.136759, 0.970150, 0.134738, -0.029335, 0.199483
1016, 33571289062, 0.032704, -0.010729, -0.134785, 0.970697, 0.131734, -0.025543, 0.199350
1017, 33605117559, 0.032946, -0.011145, -0.131911, 0.971116, 0.130026, -0.022459, 0.198801
1018, 33637753248, 0.032808, -0.011093, -0.129539, 0.971417, 0.128377, -0.019804, 0.198684
1019, 33671156883, 0.032545, -0.011511, -0.127354, 0.971643, 0.127392, -0.017106, 0.198464
1020, 33704586029, 0.032552, -0.011789, -0.125890, 0.971841, 0.126585, -0.015971, 0.198109
1021, 33738084793, 0.033317, -0.011431, -0.126846, 0.972015, 0.126250, -0.016091, 0.197457
1022, 33771412849, 0.033642, -0.011240, -0.128674, 0.972010, 0.127705, -0.017010, 0.196464
1023, 33804745912, 0.033389, -0.011234, -0.131243, 0.972033, 0.129801, -0.018976, 0.194792
1024, 33838195800, 0.032547, -0.010580, -0.133428, 0.972128, 0.131404, -0.022556, 0.192852
1025, 33871652841, 0.031896, -0.010465, -0.135447, 0.972025, 0.132982, -0.026474, 0.191789
1026, 33905314207, 0.031611, -0.009969, -0.138263, 0.971562, 0.134669, -0.029175, 0.192562
1027, 33938769578, 0.031403, -0.009585, -0.140497, 0.971004, 0.136169, -0.030326, 0.194139
1028, 33972085714, 0.031765, -0.008645, -0.144905, 0.970396, 0.137837, -0.032514, 0.195644
1029, 34005499839, 0.032559, -0.007641, -0.150091, 0.969685, 0.139985, -0.036674, 0.196903
1030, 34038892030, 0.033923, -0.006890, -0.155705, 0.968662, 0.142116, -0.042951, 0.199130
1031, 34072314262, 0.034948, -0.006064, -0.160916, 0.967211, 0.144532, -0.049427, 0.202904
1032, 34105664730, 0.037218, -0.005130, -0.166977, 0.965317, 0.148683, -0.056261, 0.207104
1033, 34138735294, 0.039843, -0.003879, -0.172858, 0.963455, 0.152729, -0.061606, 0.211265
1034, 34172102928, 0.041524, -0.003334, -0.175844, 0.961904, 0.154868, -0.063701, 0.216100
1035, 34205570459, 0.042939, -0.003072, -0.177162, 0.960427, 0.154667, -0.063829, 0.222674
1036, 34238958358, 0.042627, -0.003698, -0.175183, 0.959018, 0.152465, -0.058578, 0.231531
1037, 34273040533, 0.043880, -0.003494, -0.173754, 0.957402, 0.150452, -0.050285, 0.241283
1038, 34305778026, 0.047733, -0.004111, -0.172356, 0.955475, 0.148621, -0.042759, 0.251298
1039, 34339130401, 0.053078, -0.005049, -0.169879, 0.953797, 0.146602, -0.035810, 0.259803
1040, 34372458457, 0.057342, -0.006602, -0.164822, 0.952768, 0.143637, -0.029144, 0.265993
1041, 34405831336, 0.063004, -0.008843, -0.161428, 0.952203, 0.140708, -0.024204, 0.270046
1042, 34439312219, 0.065948, -0.009980, -0.157590, 0.952417, 0.137334, -0.022054, 0.271208
1043, 34472726583, 0.066433, -0.011397, -0.151755, 0.953633, 0.133179, -0.019597, 0.269190
1044, 34506061315, 0.061728, -0.011631, -0.147040, 0.955827, 0.130523, -0.015456, 0.262906
1045, 34539886951, 0.058649, -0.011814, -0.141313, 0.959017, 0.129647, -0.013851, 0.251566
1046, 34573638916, 0.055658, -0.011586, -0.136676, 0.963107, 0.126610, -0.015136, 0.236995
1047, 34606415987, 0.049766, -0.011676, -0.130806, 0.967712, 0.124095, -0.015801, 0.218824
1048, 34639798164, 0.040702, -0.011711, -0.123151, 0.972498, 0.122504, -0.016454, 0.197408
1049, 34673253774, 0.033780, -0.011270, -0.117966, 0.976815, 0.119438, -0.020606, 0.176471
1050, 34706959009, 0.027360, -0.009976, -0.112182, 0.980260, 0.115461, -0.024907, 0.158554
1051, 34740375757, 0.023526, -0.008353, -0.109469, 0.982792, 0.112995, -0.027415, 0.143530
1052, 34773743629, 0.021564, -0.006452, -0.108793, 0.984628, 0.113073, -0.030212, 0.129649
1053, 34807187557, 0.018483, -0.004252, -0.107933, 0.986278, 0.113045, -0.034035, 0.115404
1054, 34840627193, 0.018046, -0.002802, -0.109778, 0.987760, 0.111616, -0.040272, 0.101246
1055, 34874037742, 0.017442, -0.002229, -0.110732, 0.988683, 0.109033, -0.048285, 0.091034
1056, 34907388925, 0.017203, -0.002281, -0.113310, 0.988663, 0.107821, -0.053954, 0.089492
1057, 34940838575, 0.019176, -0.003263, -0.116487, 0.987633, 0.108747, -0.056033, 0.098062
1058, 34974164724, 0.022930, -0.004722, -0.120893, 0.986070, 0.108867, -0.057458, 0.111861
1059, 35007535457, 0.025995, -0.005873, -0.124448, 0.984524, 0.109006, -0.057623, 0.124541
1060, 35041008472, 0.028249, -0.006728, -0.127094, 0.983484, 0.109393, -0.059484, 0.131356
1061, 35074365377, 0.031067, -0.007034, -0.130988, 0.982687, 0.108326, -0.065221, 0.135418
1062, 35107809782, 0.032126, -0.006726, -0.132275, 0.982165, 0.106908, -0.066670, 0.139565
1063, 35141184091, 0.032676, -0.005865, -0.133297, 0.982349, 0.107602, -0.063348, 0.139284
1064, 35174567937, 0.030105, -0.004151, -0.131184, 0.983979, 0.104759, -0.060998, 0.130732
1065, 35208035945, 0.026009, -0.000320, -0.127305, 0.986861, 0.097282, -0.063178, 0.112474
1066, 35241017341, 0.017454, 0.003059, -0.119305, 0.990354, 0.085682, -0.066528, 0.086204
1067, 35275078773, 0.006356, 0.006028, -0.108971, 0.993537, 0.071226, -0.068506, 0.055833
1068, 35308130741, 0.000211, 0.009423, -0.104415, 0.995306, 0.055661, -0.074390, 0.027083
1069, 35342168569, -0.004190, 0.012418, -0.101725, 0.995871, 0.038317, -0.082176, 0.004466
1070, 35374894142, -0.008681, 0.014442, -0.098646, 0.996081, 0.023256, -0.084653, -0.010766
1071, 35408284902, -0.013201, 0.016442, -0.096807, 0.996188, 0.010078, -0.084095, -0.020867
1072, 35441829681, -0.014630, 0.018087, -0.097370, 0.996014, -0.001163, -0.084963, -0.027125
1073, 35475300073, -0.015943, 0.019812, -0.097969, 0.995788, -0.006743, -0.085636, -0.032057
1074, 35508548974, -0.017750, 0.021508, -0.098584, 0.995359, -0.006425, -0.087362, -0.039849
1075, 35541908740, -0.019596, 0.023009, -0.098726, 0.994725, -0.009013, -0.090421, -0.047586
1076, 35575298786, -0.020561, 0.023351, -0.097681, 0.995053, -0.012166, -0.085956, -0.048293
1077, 35608687162, -0.020410, 0.022661, -0.096650, 0.995305, -0.014888, -0.081737, -0.049662
1078, 35642153024, -0.019253, 0.021432, -0.095928, 0.995296, -0.018630, -0.080007, -0.051361
1079, 35676148414, -0.017647, 0.020232, -0.095889, 0.995415, -0.022055, -0.076276, -0.053333
1080, 35708980321, -0.014916, 0.018938, -0.096092, 0.995720, -0.021434, -0.071817, -0.054084
1081, 35742387056, -0.011362, 0.016998, -0.097429, 0.995501, -0.018007, -0.073466, -0.057072
1082, 35775789499, -0.008376, 0.015230, -0.098218, 0.994737, -0.018803, -0.077928, -0.063818
1083, 35809206724, -0.006818, 0.014646, -0.098047, 0.993006, -0.025213, -0.085896, -0.076980
1084, 35842618227, -0.005899, 0.014676, -0.096416, 0.991759, -0.030908, -0.086936, -0.088892
1085, 35876353502, -0.005252, 0.015387, -0.095251, 0.990474, -0.033961, -0.088399, -0.099966
1086, 35909768104, -0.005220, 0.017142, -0.094231, 0.989293, -0.036298, -0.088379, -0.110320
1087, 35943198919, -0.005490, 0.018238, -0.091639, 0.989311, -0.043349, -0.083291, -0.111569
1088, 35976108551, -0.006066, 0.019079, -0.089417, 0.988931, -0.052386, -0.081719, -0.112218
1089, 36009559869, -0.006273, 0.019575, -0.087907, 0.988553, -0.059464, -0.081886, -0.111901
1090, 36043081760, -0.006413, 0.019936, -0.087168, 0.988246, -0.065535, -0.084036, -0.109602
1091, 36076456546, -0.005989, 0.020092, -0.087664, 0.988017, -0.070419, -0.088357, -0.105154
1092, 36109431982, -0.005362, 0.019809, -0.088784, 0.987763, -0.071311, -0.093131, -0.102785
1093, 36142802476, -0.005282, 0.019306, -0.090589, 0.987113, -0.071765, -0.102224, -0.100037
1094, 36176100492, -0.005278, 0.018760, -0.092304, 0.987090, -0.072616, -0.108228, -0.093100
1095, 36209547042, -0.005419, 0.018138, -0.093980, 0.987569, -0.071064, -0.110380, -0.086452
1096, 36243360042, -0.006084, 0.017766, -0.095704, 0.988428, -0.069233, -0.109105, -0.079454
1097, 36276736497, -0.006458, 0.017726, -0.097549, 0.989562, -0.066721, -0.105638, -0.071809
1098, 36310049295, -0.006480, 0.017867, -0.100283, 0.990778, -0.061097, -0.102156, -0.064731
1099, 36343622446, -0.006155, 0.017777, -0.103749, 0.991746, -0.053298, -0.101770, -0.056934
1100, 36376922845, -0.006790, 0.018918, -0.107100, 0.992776, -0.044206, -0.100645, -0.048090
1101, 36410290718, -0.008728, 0.021789, -0.110519, 0.994090, -0.033848, -0.094617, -0.041080
1102, 36443749189, -0.011621, 0.024832, -0.113886, 0.995611, -0.019706, -0.082566, -0.039412
1103, 36477066516, -0.014701, 0.027216, -0.117061, 0.997049, -0.001160, -0.066570, -0.038207
1104, 36510418176, -0.014275, 0.027534, -0.121961, 0.997418, 0.024322, -0.059875, -0.031312
1105, 36543554544, -0.013950, 0.027858, -0.126196, 0.996774, 0.043498, -0.061751, -0.027146
1106, 36577329158, -0.013820, 0.028237, -0.129391, 0.996308, 0.049140, -0.065270, -0.026382
1107, 36611166477, -0.013552, 0.028937, -0.131907, 0.995916, 0.052737, -0.068936, -0.024861
1108, 36644180059, -0.013362, 0.029182, -0.133154, 0.995653, 0.055160, -0.071314, -0.023372
1109, 36677461624, -0.013415, 0.029436, -0.133986, 0.995555, 0.054002, -0.073626, -0.023080
1110, 36710868120, -0.013595, 0.029867, -0.134909, 0.995628, 0.053511, -0.073293, -0.022111
1111, 36743968009, -0.013953, 0.030110, -0.136489, 0.995569, 0.054301, -0.073650, -0.021671
1112, 36777857542, -0.014464, 0.030102, -0.137377, 0.995537, 0.052827, -0.075102, -0.021817
1113, 36810781478, -0.015038, 0.030282, -0.138165, 0.995583, 0.050603, -0.076047, -0.021688
1114, 36844181299, -0.015760, 0.030453, -0.138525, 0.995592, 0.049466, -0.076698, -0.021633
1115, 36877599477, -0.016543, 0.030421, -0.138585, 0.995598, 0.049398, -0.076644, -0.021701
1116, 36910949230, -0.017353, 0.030390, -0.138418, 0.995615, 0.049240, -0.076539, -0.021612
1117, 36944931268, -0.018082, 0.030203, -0.138257, 0.995612, 0.049418, -0.076459, -0.021627
1118, 36977732419, -0.019049, 0.030094, -0.137792, 0.995617, 0.049505, -0.076362, -0.021550
1119, 37011499404, -0.020282, 0.029980, -0.137204, 0.995614, 0.049770, -0.076220, -0.021572
1120, 37044763326, -0.021718, 0.029778, -0.136534, 0.995626, 0.050075, -0.075843, -0.021650
1121, 37078045845, -0.023138, 0.029391, -0.135615, 0.995653, 0.050043, -0.075498, -0.021683
1122, 37111331462, -0.024637, 0.029074, -0.134441, 0.995671, 0.049941, -0.075315, -0.021743
1123, 37145189046, -0.025902, 0.028657, -0.133217, 0.995682, 0.049879, -0.075185, -0.021836
1124, 37178500413, -0.027036, 0.028318, -0.131719, 0.995689, 0.049877, -0.075077, -0.021905
1125, 37211644411, -0.027956, 0.028076, -0.130056, 0.995697, 0.049864, -0.074944, -0.022013
1126, 37245048999, -0.028778, 0.027995, -0.128092, 0.995710, 0.049877, -0.074729, -0.022147
1127, 37278650760, -0.029276, 0.028047, -0.125819, 0.995723, 0.049925, -0.074496, -0.022238
1128, 37311889171, -0.029331, 0.028155, -0.123510, 0.995742, 0.049881, -0.074258, -0.022262
1129, 37345164299, -0.028941, 0.028730, -0.121208, 0.995752, 0.049878, -0.074146, -0.022193
1130, 37378674030, -0.028455, 0.029533, -0.118507, 0.995756, 0.049886, -0.074093, -0.022169
1131, 37412079572, -0.027428, 0.030367, -0.115983, 0.995756, 0.049902, -0.074106, -0.022097
1132, 37445601224, -0.025948, 0.031170, -0.113462, 0.995752, 0.049937, -0.074142, -0.022054
1133, 37478996276, -0.024430, 0.032093, -0.110414, 0.995749, 0.049984, -0.074172, -0.022014
1134, 37512143135, -0.022680, 0.033177, -0.107189, 0.995741, 0.050085, -0.074235, -0.021935
1135, 37545770645, -0.021087, 0.034362, -0.103784, 0.995734, 0.050227, -0.074260, -0.021807
1136, 37578848123, -0.019594, 0.035519, -0.100076, 0.995725, 0.050363, -0.074315, -0.021733
1137, 37612521409, -0.018626, 0.036862, -0.095821, 0.995723, 0.050502, -0.074278, -0.021613
1138, 37645745754, -0.017826, 0.038315, -0.091187, 0.995720, 0.050623, -0.074280, -0.021477
